72 - NumBooks: 943, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6128.630883751149
947 - NumBooks: 27, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.816719487855213
916 - NumBooks: 43, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.720159837045724
324 - NumBooks: 47, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 2.684363320853295
450 - NumBooks: 23, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.6121539714837523
882 - NumBooks: 39, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.506319285439006
990 - NumBooks: 46, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.4978230687152028
463 - NumBooks: 10, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.1158327940986155
471 - NumBooks: 14, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 1.9499868009719983
628 - NumBooks: 24, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 1.6204015264378073
278 - NumBooks: 32, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 1.5452497151795725
120 - NumBooks: 12, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 1.5275705566278888
134 - NumBooks: 50, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 1.498365629644629
948 - NumBooks: 17, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 1.4914738293052312
761 - NumBooks: 25, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 1.442148272792169
275 - NumBooks: 21, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 1.311531327688005
386 - NumBooks: 14, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 1.138127573624629
762 - NumBooks: 19, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.9523678046260587
44 - NumBooks: 8, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.7565234284991393
406 - NumBooks: 19, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.682744232766984
856 - NumBooks: 16, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.6503054934115163
70 - NumBooks: 7, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 0.5784477377552951
682 - NumBooks: 7, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 0.5550527114343266
435 - NumBooks: 22, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.4816324426903653
144 - NumBooks: 2, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.13773204143000334
841 - NumBooks: 3, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 0.04603196825087651
END
