162 - NumBooks: 14, SignUp: 2, BxD: 1, DifferentBooks: 14, Deadline: 29999, ScoreHeuristic: 9.1E18
28975 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 12, Deadline: 29571, ScoreHeuristic: 7.8E18
29098 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 12, Deadline: 29569, ScoreHeuristic: 7.8E18
29412 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 12, Deadline: 29567, ScoreHeuristic: 7.8E18
29982 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 12, Deadline: 29565, ScoreHeuristic: 7.8E18
1913 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29563, ScoreHeuristic: 7.8E18
2195 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29561, ScoreHeuristic: 7.8E18
3193 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29559, ScoreHeuristic: 7.8E18
3635 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29557, ScoreHeuristic: 7.8E18
4535 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29555, ScoreHeuristic: 7.8E18
4775 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29553, ScoreHeuristic: 7.8E18
4911 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29551, ScoreHeuristic: 7.8E18
6356 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29549, ScoreHeuristic: 7.8E18
7043 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29547, ScoreHeuristic: 7.8E18
8085 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29545, ScoreHeuristic: 7.8E18
9142 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29543, ScoreHeuristic: 7.8E18
10380 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29541, ScoreHeuristic: 7.8E18
10894 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29539, ScoreHeuristic: 7.8E18
12944 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29537, ScoreHeuristic: 7.8E18
13375 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29535, ScoreHeuristic: 7.8E18
14518 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29533, ScoreHeuristic: 7.8E18
15211 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29531, ScoreHeuristic: 7.8E18
15876 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29529, ScoreHeuristic: 7.8E18
16444 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29527, ScoreHeuristic: 7.8E18
16958 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29525, ScoreHeuristic: 7.8E18
17607 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29523, ScoreHeuristic: 7.8E18
20429 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29521, ScoreHeuristic: 7.8E18
20450 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29519, ScoreHeuristic: 7.8E18
20627 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29517, ScoreHeuristic: 7.8E18
21183 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29515, ScoreHeuristic: 7.8E18
22006 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29513, ScoreHeuristic: 7.8E18
22048 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29511, ScoreHeuristic: 7.8E18
22928 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29509, ScoreHeuristic: 7.8E18
23697 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29507, ScoreHeuristic: 7.8E18
24825 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29505, ScoreHeuristic: 7.8E18
24898 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29503, ScoreHeuristic: 7.8E18
27019 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29501, ScoreHeuristic: 7.8E18
27092 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29499, ScoreHeuristic: 7.8E18
27135 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29497, ScoreHeuristic: 7.8E18
27597 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29495, ScoreHeuristic: 7.8E18
27627 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29493, ScoreHeuristic: 7.8E18
27898 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29491, ScoreHeuristic: 7.8E18
28658 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29489, ScoreHeuristic: 7.8E18
28753 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29487, ScoreHeuristic: 7.8E18
29011 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29485, ScoreHeuristic: 7.8E18
29210 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29483, ScoreHeuristic: 7.8E18
29976 - NumBooks: 12, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29481, ScoreHeuristic: 7.8E18
6 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29479, ScoreHeuristic: 7.15E18
135 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29477, ScoreHeuristic: 7.15E18
194 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29475, ScoreHeuristic: 7.15E18
241 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29473, ScoreHeuristic: 7.15E18
267 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29471, ScoreHeuristic: 7.15E18
379 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29469, ScoreHeuristic: 7.15E18
438 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29467, ScoreHeuristic: 7.15E18
457 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29465, ScoreHeuristic: 7.15E18
460 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29463, ScoreHeuristic: 7.15E18
502 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29461, ScoreHeuristic: 7.15E18
517 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29459, ScoreHeuristic: 7.15E18
554 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29457, ScoreHeuristic: 7.15E18
661 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29455, ScoreHeuristic: 7.15E18
682 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29453, ScoreHeuristic: 7.15E18
714 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29451, ScoreHeuristic: 7.15E18
818 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29449, ScoreHeuristic: 7.15E18
865 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29447, ScoreHeuristic: 7.15E18
866 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29445, ScoreHeuristic: 7.15E18
906 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29443, ScoreHeuristic: 7.15E18
992 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29441, ScoreHeuristic: 7.15E18
1019 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29439, ScoreHeuristic: 7.15E18
1142 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29437, ScoreHeuristic: 7.15E18
1177 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29435, ScoreHeuristic: 7.15E18
1207 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29433, ScoreHeuristic: 7.15E18
1226 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29431, ScoreHeuristic: 7.15E18
1254 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29429, ScoreHeuristic: 7.15E18
1321 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29427, ScoreHeuristic: 7.15E18
1366 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29425, ScoreHeuristic: 7.15E18
1441 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29423, ScoreHeuristic: 7.15E18
1443 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29421, ScoreHeuristic: 7.15E18
1468 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29419, ScoreHeuristic: 7.15E18
1500 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29417, ScoreHeuristic: 7.15E18
1508 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29415, ScoreHeuristic: 7.15E18
1624 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29413, ScoreHeuristic: 7.15E18
1652 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29411, ScoreHeuristic: 7.15E18
1675 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29409, ScoreHeuristic: 7.15E18
1686 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29407, ScoreHeuristic: 7.15E18
1727 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29405, ScoreHeuristic: 7.15E18
1766 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29403, ScoreHeuristic: 7.15E18
1772 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29401, ScoreHeuristic: 7.15E18
1806 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29399, ScoreHeuristic: 7.15E18
1845 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29397, ScoreHeuristic: 7.15E18
1850 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29395, ScoreHeuristic: 7.15E18
1961 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29393, ScoreHeuristic: 7.15E18
1966 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29391, ScoreHeuristic: 7.15E18
1978 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29389, ScoreHeuristic: 7.15E18
2121 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29387, ScoreHeuristic: 7.15E18
2175 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29385, ScoreHeuristic: 7.15E18
2299 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29383, ScoreHeuristic: 7.15E18
2335 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29381, ScoreHeuristic: 7.15E18
2356 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29379, ScoreHeuristic: 7.15E18
2373 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29377, ScoreHeuristic: 7.15E18
2472 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29375, ScoreHeuristic: 7.15E18
2637 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29373, ScoreHeuristic: 7.15E18
2658 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29371, ScoreHeuristic: 7.15E18
2675 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29369, ScoreHeuristic: 7.15E18
2772 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29367, ScoreHeuristic: 7.15E18
2781 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29365, ScoreHeuristic: 7.15E18
2830 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29363, ScoreHeuristic: 7.15E18
2896 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29361, ScoreHeuristic: 7.15E18
2982 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29359, ScoreHeuristic: 7.15E18
3100 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29357, ScoreHeuristic: 7.15E18
3270 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29355, ScoreHeuristic: 7.15E18
3341 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29353, ScoreHeuristic: 7.15E18
3424 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29351, ScoreHeuristic: 7.15E18
3427 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29349, ScoreHeuristic: 7.15E18
3454 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29347, ScoreHeuristic: 7.15E18
3470 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29345, ScoreHeuristic: 7.15E18
3505 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29343, ScoreHeuristic: 7.15E18
3514 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29341, ScoreHeuristic: 7.15E18
3593 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29339, ScoreHeuristic: 7.15E18
3600 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29337, ScoreHeuristic: 7.15E18
3680 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29335, ScoreHeuristic: 7.15E18
3817 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29333, ScoreHeuristic: 7.15E18
3851 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29331, ScoreHeuristic: 7.15E18
3946 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29329, ScoreHeuristic: 7.15E18
3992 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29327, ScoreHeuristic: 7.15E18
4001 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29325, ScoreHeuristic: 7.15E18
4011 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29323, ScoreHeuristic: 7.15E18
4037 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29321, ScoreHeuristic: 7.15E18
4072 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29319, ScoreHeuristic: 7.15E18
4124 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29317, ScoreHeuristic: 7.15E18
4164 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29315, ScoreHeuristic: 7.15E18
4169 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29313, ScoreHeuristic: 7.15E18
4241 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29311, ScoreHeuristic: 7.15E18
4263 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29309, ScoreHeuristic: 7.15E18
4293 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29307, ScoreHeuristic: 7.15E18
4298 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29305, ScoreHeuristic: 7.15E18
4350 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29303, ScoreHeuristic: 7.15E18
4397 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29301, ScoreHeuristic: 7.15E18
4659 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29299, ScoreHeuristic: 7.15E18
4691 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29297, ScoreHeuristic: 7.15E18
4730 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29295, ScoreHeuristic: 7.15E18
4805 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29293, ScoreHeuristic: 7.15E18
4823 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29291, ScoreHeuristic: 7.15E18
4833 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29289, ScoreHeuristic: 7.15E18
4881 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29287, ScoreHeuristic: 7.15E18
4917 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29285, ScoreHeuristic: 7.15E18
5039 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29283, ScoreHeuristic: 7.15E18
5076 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29281, ScoreHeuristic: 7.15E18
5137 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29279, ScoreHeuristic: 7.15E18
5168 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29277, ScoreHeuristic: 7.15E18
5178 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29275, ScoreHeuristic: 7.15E18
5228 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29273, ScoreHeuristic: 7.15E18
5282 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29271, ScoreHeuristic: 7.15E18
5394 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29269, ScoreHeuristic: 7.15E18
5417 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29267, ScoreHeuristic: 7.15E18
5502 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29265, ScoreHeuristic: 7.15E18
5675 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29263, ScoreHeuristic: 7.15E18
5690 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29261, ScoreHeuristic: 7.15E18
5801 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29259, ScoreHeuristic: 7.15E18
5867 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29257, ScoreHeuristic: 7.15E18
5916 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29255, ScoreHeuristic: 7.15E18
6037 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29253, ScoreHeuristic: 7.15E18
6064 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29251, ScoreHeuristic: 7.15E18
6103 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29249, ScoreHeuristic: 7.15E18
6181 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29247, ScoreHeuristic: 7.15E18
6203 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29245, ScoreHeuristic: 7.15E18
6213 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29243, ScoreHeuristic: 7.15E18
6224 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29241, ScoreHeuristic: 7.15E18
6234 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29239, ScoreHeuristic: 7.15E18
6302 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29237, ScoreHeuristic: 7.15E18
6309 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29235, ScoreHeuristic: 7.15E18
6368 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29233, ScoreHeuristic: 7.15E18
6378 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29231, ScoreHeuristic: 7.15E18
6452 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29229, ScoreHeuristic: 7.15E18
6463 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29227, ScoreHeuristic: 7.15E18
6608 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29225, ScoreHeuristic: 7.15E18
6615 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29223, ScoreHeuristic: 7.15E18
6617 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29221, ScoreHeuristic: 7.15E18
6629 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29219, ScoreHeuristic: 7.15E18
6682 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29217, ScoreHeuristic: 7.15E18
6700 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29215, ScoreHeuristic: 7.15E18
6750 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29213, ScoreHeuristic: 7.15E18
6836 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29211, ScoreHeuristic: 7.15E18
6851 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29209, ScoreHeuristic: 7.15E18
6899 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29207, ScoreHeuristic: 7.15E18
6929 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29205, ScoreHeuristic: 7.15E18
6971 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29203, ScoreHeuristic: 7.15E18
7002 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29201, ScoreHeuristic: 7.15E18
7125 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29199, ScoreHeuristic: 7.15E18
7150 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29197, ScoreHeuristic: 7.15E18
7178 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29195, ScoreHeuristic: 7.15E18
7211 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29193, ScoreHeuristic: 7.15E18
7228 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29191, ScoreHeuristic: 7.15E18
7266 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29189, ScoreHeuristic: 7.15E18
7312 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29187, ScoreHeuristic: 7.15E18
7464 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29185, ScoreHeuristic: 7.15E18
7482 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29183, ScoreHeuristic: 7.15E18
7509 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29181, ScoreHeuristic: 7.15E18
7555 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29179, ScoreHeuristic: 7.15E18
7733 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29177, ScoreHeuristic: 7.15E18
7805 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29175, ScoreHeuristic: 7.15E18
7826 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29173, ScoreHeuristic: 7.15E18
7831 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29171, ScoreHeuristic: 7.15E18
7930 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29169, ScoreHeuristic: 7.15E18
8017 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29167, ScoreHeuristic: 7.15E18
8169 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29165, ScoreHeuristic: 7.15E18
8369 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29163, ScoreHeuristic: 7.15E18
8378 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29161, ScoreHeuristic: 7.15E18
8381 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29159, ScoreHeuristic: 7.15E18
8440 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29157, ScoreHeuristic: 7.15E18
8478 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29155, ScoreHeuristic: 7.15E18
8498 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29153, ScoreHeuristic: 7.15E18
8508 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29151, ScoreHeuristic: 7.15E18
8562 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29149, ScoreHeuristic: 7.15E18
8705 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29147, ScoreHeuristic: 7.15E18
8719 - NumBooks: 11, SignUp: 2, BxD: 1, DifferentBooks: 11, Deadline: 29145, ScoreHeuristic: 7.15E18
