1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 20, Deadline: 99990, ScoreHeuristic: 529984.0
585 - NumBooks: 15, SignUp: 71, BxD: 73673, DifferentBooks: 13, Deadline: 58160, ScoreHeuristic: 2804.522912120611
7674 - NumBooks: 15, SignUp: 81, BxD: 86478, DifferentBooks: 13, Deadline: 58079, ScoreHeuristic: 2934.6965401615607
3998 - NumBooks: 13, SignUp: 89, BxD: 18325, DifferentBooks: 12, Deadline: 57990, ScoreHeuristic: 2513.501325590203
6355 - NumBooks: 16, SignUp: 114, BxD: 453, DifferentBooks: 15, Deadline: 57876, ScoreHeuristic: 2482.486919052016
1303 - NumBooks: 11, SignUp: 69, BxD: 80416, DifferentBooks: 10, Deadline: 57807, ScoreHeuristic: 1920.725897920605
6060 - NumBooks: 10, SignUp: 60, BxD: 39338, DifferentBooks: 9, Deadline: 57747, ScoreHeuristic: 2419.0002777777777
5547 - NumBooks: 12, SignUp: 89, BxD: 8676, DifferentBooks: 12, Deadline: 57658, ScoreHeuristic: 1914.308294407272
9724 - NumBooks: 10, SignUp: 77, BxD: 45729, DifferentBooks: 9, Deadline: 57581, ScoreHeuristic: 2286.5785123966944
1464 - NumBooks: 11, SignUp: 90, BxD: 8921, DifferentBooks: 11, Deadline: 57491, ScoreHeuristic: 1917.4667901234568
613 - NumBooks: 17, SignUp: 88, BxD: 65880, DifferentBooks: 14, Deadline: 57403, ScoreHeuristic: 3075.206611570248
897 - NumBooks: 16, SignUp: 82, BxD: 6896, DifferentBooks: 14, Deadline: 57321, ScoreHeuristic: 2709.075550267698
8587 - NumBooks: 19, SignUp: 110, BxD: 64158, DifferentBooks: 16, Deadline: 57211, ScoreHeuristic: 3018.004049586777
2047 - NumBooks: 19, SignUp: 129, BxD: 67136, DifferentBooks: 18, Deadline: 57082, ScoreHeuristic: 2652.649239829337
6634 - NumBooks: 16, SignUp: 80, BxD: 94793, DifferentBooks: 15, Deadline: 57002, ScoreHeuristic: 2055.48890625
9204 - NumBooks: 16, SignUp: 69, BxD: 84988, DifferentBooks: 12, Deadline: 56933, ScoreHeuristic: 3318.7618147448015
7191 - NumBooks: 14, SignUp: 89, BxD: 14246, DifferentBooks: 13, Deadline: 56844, ScoreHeuristic: 2460.8288094937507
9638 - NumBooks: 13, SignUp: 83, BxD: 42429, DifferentBooks: 11, Deadline: 56761, ScoreHeuristic: 2434.17404557991
2021 - NumBooks: 19, SignUp: 116, BxD: 78409, DifferentBooks: 17, Deadline: 56645, ScoreHeuristic: 2379.925758026159
2414 - NumBooks: 11, SignUp: 77, BxD: 53174, DifferentBooks: 11, Deadline: 56568, ScoreHeuristic: 1742.249283184348
6980 - NumBooks: 19, SignUp: 117, BxD: 60275, DifferentBooks: 18, Deadline: 56451, ScoreHeuristic: 2191.360143180656
7726 - NumBooks: 18, SignUp: 112, BxD: 22316, DifferentBooks: 16, Deadline: 56339, ScoreHeuristic: 2806.161431760204
4677 - NumBooks: 15, SignUp: 103, BxD: 53794, DifferentBooks: 15, Deadline: 56236, ScoreHeuristic: 2011.043547931002
6370 - NumBooks: 20, SignUp: 136, BxD: 98689, DifferentBooks: 19, Deadline: 56100, ScoreHeuristic: 2457.5348183391
3394 - NumBooks: 13, SignUp: 112, BxD: 23703, DifferentBooks: 12, Deadline: 55988, ScoreHeuristic: 2499.1072225765306
5030 - NumBooks: 20, SignUp: 135, BxD: 39761, DifferentBooks: 19, Deadline: 55853, ScoreHeuristic: 2449.8833470507543
3307 - NumBooks: 19, SignUp: 99, BxD: 69361, DifferentBooks: 14, Deadline: 55754, ScoreHeuristic: 3193.9623507805327
8269 - NumBooks: 10, SignUp: 66, BxD: 73119, DifferentBooks: 10, Deadline: 55688, ScoreHeuristic: 1585.4876033057851
5200 - NumBooks: 16, SignUp: 109, BxD: 80428, DifferentBooks: 15, Deadline: 55579, ScoreHeuristic: 2117.688410066493
2366 - NumBooks: 15, SignUp: 122, BxD: 98153, DifferentBooks: 15, Deadline: 55457, ScoreHeuristic: 2126.5705455522707
5438 - NumBooks: 14, SignUp: 103, BxD: 61325, DifferentBooks: 12, Deadline: 55354, ScoreHeuristic: 2837.8894334998586
8338 - NumBooks: 15, SignUp: 86, BxD: 44451, DifferentBooks: 14, Deadline: 55268, ScoreHeuristic: 2275.0681449432127
5254 - NumBooks: 17, SignUp: 116, BxD: 60964, DifferentBooks: 17, Deadline: 55152, ScoreHeuristic: 2056.15338882283
3799 - NumBooks: 12, SignUp: 76, BxD: 65648, DifferentBooks: 11, Deadline: 55076, ScoreHeuristic: 1900.2716412742382
6084 - NumBooks: 19, SignUp: 103, BxD: 47668, DifferentBooks: 16, Deadline: 54973, ScoreHeuristic: 2769.0074465076823
2565 - NumBooks: 14, SignUp: 86, BxD: 89742, DifferentBooks: 13, Deadline: 54887, ScoreHeuristic: 2311.8205786911844
7770 - NumBooks: 18, SignUp: 94, BxD: 45726, DifferentBooks: 15, Deadline: 54793, ScoreHeuristic: 2866.8050022634675
8427 - NumBooks: 15, SignUp: 73, BxD: 61099, DifferentBooks: 12, Deadline: 54720, ScoreHeuristic: 2460.4317883280164
9143 - NumBooks: 18, SignUp: 118, BxD: 39410, DifferentBooks: 16, Deadline: 54602, ScoreHeuristic: 2311.3278511921862
9767 - NumBooks: 17, SignUp: 125, BxD: 91662, DifferentBooks: 16, Deadline: 54477, ScoreHeuristic: 2180.516416
335 - NumBooks: 12, SignUp: 80, BxD: 24631, DifferentBooks: 11, Deadline: 54397, ScoreHeuristic: 1802.0025
9701 - NumBooks: 20, SignUp: 126, BxD: 40816, DifferentBooks: 18, Deadline: 54271, ScoreHeuristic: 2312.388573948098
2778 - NumBooks: 16, SignUp: 95, BxD: 8005, DifferentBooks: 14, Deadline: 54176, ScoreHeuristic: 1982.5927977839335
7474 - NumBooks: 17, SignUp: 82, BxD: 48538, DifferentBooks: 14, Deadline: 54094, ScoreHeuristic: 2770.3533610945865
6218 - NumBooks: 16, SignUp: 116, BxD: 99706, DifferentBooks: 14, Deadline: 53978, ScoreHeuristic: 2313.9417360285374
7506 - NumBooks: 14, SignUp: 93, BxD: 70524, DifferentBooks: 11, Deadline: 53885, ScoreHeuristic: 2649.4819054225923
4275 - NumBooks: 20, SignUp: 147, BxD: 62895, DifferentBooks: 18, Deadline: 53738, ScoreHeuristic: 2411.678513582304
337 - NumBooks: 14, SignUp: 98, BxD: 68032, DifferentBooks: 13, Deadline: 53640, ScoreHeuristic: 1980.25
6902 - NumBooks: 11, SignUp: 59, BxD: 29796, DifferentBooks: 9, Deadline: 53581, ScoreHeuristic: 1598.644355070382
6209 - NumBooks: 18, SignUp: 91, BxD: 79915, DifferentBooks: 15, Deadline: 53490, ScoreHeuristic: 3271.588576258906
1824 - NumBooks: 17, SignUp: 108, BxD: 30250, DifferentBooks: 15, Deadline: 53382, ScoreHeuristic: 2268.5816186556926
3247 - NumBooks: 12, SignUp: 73, BxD: 91806, DifferentBooks: 11, Deadline: 53309, ScoreHeuristic: 1908.373240758116
5530 - NumBooks: 20, SignUp: 99, BxD: 20831, DifferentBooks: 16, Deadline: 53210, ScoreHeuristic: 3310.3169064381186
6442 - NumBooks: 17, SignUp: 85, BxD: 3917, DifferentBooks: 16, Deadline: 53125, ScoreHeuristic: 1876.4185467128027
8843 - NumBooks: 15, SignUp: 97, BxD: 19624, DifferentBooks: 13, Deadline: 53028, ScoreHeuristic: 2058.5398023169305
4975 - NumBooks: 19, SignUp: 106, BxD: 72768, DifferentBooks: 16, Deadline: 52922, ScoreHeuristic: 2834.0556247775007
9809 - NumBooks: 12, SignUp: 81, BxD: 88012, DifferentBooks: 11, Deadline: 52841, ScoreHeuristic: 2125.096174363664
2923 - NumBooks: 15, SignUp: 106, BxD: 63538, DifferentBooks: 14, Deadline: 52735, ScoreHeuristic: 2152.6098255606976
9871 - NumBooks: 14, SignUp: 95, BxD: 72713, DifferentBooks: 12, Deadline: 52640, ScoreHeuristic: 2132.4951800554018
2329 - NumBooks: 12, SignUp: 83, BxD: 68423, DifferentBooks: 11, Deadline: 52557, ScoreHeuristic: 2189.7889388880826
4606 - NumBooks: 11, SignUp: 107, BxD: 64207, DifferentBooks: 11, Deadline: 52450, ScoreHeuristic: 1805.0586077386672
2655 - NumBooks: 20, SignUp: 102, BxD: 92063, DifferentBooks: 18, Deadline: 52348, ScoreHeuristic: 2116.0
3472 - NumBooks: 12, SignUp: 80, BxD: 21188, DifferentBooks: 11, Deadline: 52268, ScoreHeuristic: 1836.1225
9574 - NumBooks: 19, SignUp: 111, BxD: 47465, DifferentBooks: 16, Deadline: 52157, ScoreHeuristic: 2549.795065335606
8070 - NumBooks: 14, SignUp: 106, BxD: 96987, DifferentBooks: 13, Deadline: 52051, ScoreHeuristic: 1796.6401744393022
2535 - NumBooks: 16, SignUp: 79, BxD: 75839, DifferentBooks: 15, Deadline: 51972, ScoreHeuristic: 2017.0331677615766
3818 - NumBooks: 19, SignUp: 121, BxD: 54539, DifferentBooks: 17, Deadline: 51851, ScoreHeuristic: 2287.3689638685883
6609 - NumBooks: 19, SignUp: 109, BxD: 20998, DifferentBooks: 15, Deadline: 51742, ScoreHeuristic: 3221.864237017086
1014 - NumBooks: 17, SignUp: 115, BxD: 15715, DifferentBooks: 15, Deadline: 51627, ScoreHeuristic: 2381.44
2086 - NumBooks: 10, SignUp: 76, BxD: 5998, DifferentBooks: 9, Deadline: 51551, ScoreHeuristic: 1678.8427977839335
7977 - NumBooks: 18, SignUp: 107, BxD: 55013, DifferentBooks: 17, Deadline: 51444, ScoreHeuristic: 1885.3450956415406
1037 - NumBooks: 18, SignUp: 129, BxD: 46166, DifferentBooks: 16, Deadline: 51315, ScoreHeuristic: 2179.2250465717207
8363 - NumBooks: 20, SignUp: 126, BxD: 63672, DifferentBooks: 18, Deadline: 51189, ScoreHeuristic: 2297.9087931468885
1731 - NumBooks: 19, SignUp: 124, BxD: 47000, DifferentBooks: 18, Deadline: 51065, ScoreHeuristic: 1950.219562955255
9124 - NumBooks: 19, SignUp: 107, BxD: 3106, DifferentBooks: 17, Deadline: 50958, ScoreHeuristic: 2114.280723207267
1249 - NumBooks: 10, SignUp: 61, BxD: 6544, DifferentBooks: 7, Deadline: 50897, ScoreHeuristic: 2695.482128460091
7069 - NumBooks: 18, SignUp: 105, BxD: 75369, DifferentBooks: 18, Deadline: 50792, ScoreHeuristic: 1695.0865306122448
6619 - NumBooks: 12, SignUp: 93, BxD: 58378, DifferentBooks: 11, Deadline: 50699, ScoreHeuristic: 1709.3334489536362
9302 - NumBooks: 18, SignUp: 113, BxD: 2703, DifferentBooks: 18, Deadline: 50586, ScoreHeuristic: 1743.9862949330409
7822 - NumBooks: 13, SignUp: 100, BxD: 19094, DifferentBooks: 12, Deadline: 50486, ScoreHeuristic: 2150.1769
6367 - NumBooks: 19, SignUp: 128, BxD: 33314, DifferentBooks: 19, Deadline: 50358, ScoreHeuristic: 1839.605712890625
6228 - NumBooks: 14, SignUp: 79, BxD: 47415, DifferentBooks: 10, Deadline: 50279, ScoreHeuristic: 2607.459701970838
3947 - NumBooks: 12, SignUp: 88, BxD: 15945, DifferentBooks: 12, Deadline: 50191, ScoreHeuristic: 1514.8017820247933
5374 - NumBooks: 16, SignUp: 94, BxD: 63261, DifferentBooks: 14, Deadline: 50097, ScoreHeuristic: 2025.0
9336 - NumBooks: 15, SignUp: 86, BxD: 2084, DifferentBooks: 12, Deadline: 50011, ScoreHeuristic: 2505.8173336938885
7349 - NumBooks: 13, SignUp: 51, BxD: 90595, DifferentBooks: 10, Deadline: 49960, ScoreHeuristic: 2507.8492887351017
1844 - NumBooks: 17, SignUp: 112, BxD: 13763, DifferentBooks: 15, Deadline: 49848, ScoreHeuristic: 2107.7936862244896
8138 - NumBooks: 13, SignUp: 72, BxD: 77886, DifferentBooks: 12, Deadline: 49776, ScoreHeuristic: 1440.8350694444443
1516 - NumBooks: 20, SignUp: 128, BxD: 91900, DifferentBooks: 19, Deadline: 49648, ScoreHeuristic: 1972.6089477539062
7830 - NumBooks: 14, SignUp: 68, BxD: 65204, DifferentBooks: 13, Deadline: 49580, ScoreHeuristic: 1767.7078287197232
8422 - NumBooks: 11, SignUp: 89, BxD: 84033, DifferentBooks: 11, Deadline: 49491, ScoreHeuristic: 1458.5533392248453
4246 - NumBooks: 18, SignUp: 136, BxD: 49350, DifferentBooks: 17, Deadline: 49355, ScoreHeuristic: 2131.5874243079584
6805 - NumBooks: 19, SignUp: 128, BxD: 89290, DifferentBooks: 17, Deadline: 49227, ScoreHeuristic: 2226.66015625
354 - NumBooks: 14, SignUp: 92, BxD: 61663, DifferentBooks: 12, Deadline: 49135, ScoreHeuristic: 1915.0137051039696
3218 - NumBooks: 14, SignUp: 98, BxD: 98589, DifferentBooks: 13, Deadline: 49037, ScoreHeuristic: 1534.560703873386
3313 - NumBooks: 19, SignUp: 156, BxD: 42562, DifferentBooks: 19, Deadline: 48881, ScoreHeuristic: 1907.897600262985
9406 - NumBooks: 18, SignUp: 110, BxD: 72384, DifferentBooks: 16, Deadline: 48771, ScoreHeuristic: 1952.0330578512396
963 - NumBooks: 14, SignUp: 89, BxD: 37042, DifferentBooks: 12, Deadline: 48682, ScoreHeuristic: 1989.7613937634137
8122 - NumBooks: 10, SignUp: 83, BxD: 1724, DifferentBooks: 9, Deadline: 48599, ScoreHeuristic: 1429.386558281318
4355 - NumBooks: 19, SignUp: 145, BxD: 53853, DifferentBooks: 17, Deadline: 48454, ScoreHeuristic: 2110.2935077288944
8488 - NumBooks: 17, SignUp: 94, BxD: 65776, DifferentBooks: 15, Deadline: 48360, ScoreHeuristic: 2353.2820280669985
5 - NumBooks: 16, SignUp: 105, BxD: 17003, DifferentBooks: 14, Deadline: 48255, ScoreHeuristic: 2062.8898866213153
4001 - NumBooks: 16, SignUp: 101, BxD: 8511, DifferentBooks: 14, Deadline: 48154, ScoreHeuristic: 1990.39662778159
930 - NumBooks: 20, SignUp: 143, BxD: 92189, DifferentBooks: 19, Deadline: 48011, ScoreHeuristic: 1803.5761650936477
7875 - NumBooks: 10, SignUp: 51, BxD: 72234, DifferentBooks: 8, Deadline: 47960, ScoreHeuristic: 1832.1757016532104
9060 - NumBooks: 19, SignUp: 131, BxD: 29407, DifferentBooks: 16, Deadline: 47829, ScoreHeuristic: 2773.509760503467
296 - NumBooks: 18, SignUp: 122, BxD: 70091, DifferentBooks: 16, Deadline: 47707, ScoreHeuristic: 2403.4104407417362
4749 - NumBooks: 17, SignUp: 118, BxD: 21637, DifferentBooks: 15, Deadline: 47589, ScoreHeuristic: 1966.6969979890837
445 - NumBooks: 17, SignUp: 133, BxD: 26686, DifferentBooks: 16, Deadline: 47456, ScoreHeuristic: 1866.4998586692295
5697 - NumBooks: 20, SignUp: 99, BxD: 43028, DifferentBooks: 17, Deadline: 47357, ScoreHeuristic: 2524.3011937557394
1813 - NumBooks: 16, SignUp: 109, BxD: 94319, DifferentBooks: 15, Deadline: 47248, ScoreHeuristic: 1580.2448447100412
682 - NumBooks: 16, SignUp: 121, BxD: 24361, DifferentBooks: 15, Deadline: 47127, ScoreHeuristic: 1989.4548869612731
9787 - NumBooks: 10, SignUp: 88, BxD: 45068, DifferentBooks: 10, Deadline: 47039, ScoreHeuristic: 1371.5238894628098
3454 - NumBooks: 19, SignUp: 161, BxD: 40813, DifferentBooks: 17, Deadline: 46878, ScoreHeuristic: 2134.325218934455
9106 - NumBooks: 17, SignUp: 115, BxD: 77655, DifferentBooks: 17, Deadline: 46763, ScoreHeuristic: 1550.3050283553875
1394 - NumBooks: 19, SignUp: 137, BxD: 66987, DifferentBooks: 18, Deadline: 46626, ScoreHeuristic: 1792.9352123181843
4367 - NumBooks: 16, SignUp: 121, BxD: 35621, DifferentBooks: 13, Deadline: 46505, ScoreHeuristic: 2000.5289256198348
9676 - NumBooks: 14, SignUp: 119, BxD: 25658, DifferentBooks: 13, Deadline: 46386, ScoreHeuristic: 1969.4203093001906
4251 - NumBooks: 12, SignUp: 49, BxD: 14821, DifferentBooks: 7, Deadline: 46337, ScoreHeuristic: 3340.368179925031
1550 - NumBooks: 17, SignUp: 121, BxD: 33499, DifferentBooks: 14, Deadline: 46216, ScoreHeuristic: 2205.1174100129774
6470 - NumBooks: 17, SignUp: 133, BxD: 7095, DifferentBooks: 16, Deadline: 46083, ScoreHeuristic: 1670.535134829555
9461 - NumBooks: 15, SignUp: 72, BxD: 18434, DifferentBooks: 11, Deadline: 46011, ScoreHeuristic: 2744.5956790123455
3289 - NumBooks: 15, SignUp: 93, BxD: 53946, DifferentBooks: 10, Deadline: 45918, ScoreHeuristic: 3028.5494276795007
9562 - NumBooks: 10, SignUp: 102, BxD: 10693, DifferentBooks: 9, Deadline: 45816, ScoreHeuristic: 1710.8766820453673
8404 - NumBooks: 10, SignUp: 70, BxD: 398, DifferentBooks: 9, Deadline: 45746, ScoreHeuristic: 1383.84
5525 - NumBooks: 17, SignUp: 120, BxD: 46533, DifferentBooks: 16, Deadline: 45626, ScoreHeuristic: 1631.4867361111112
6285 - NumBooks: 15, SignUp: 128, BxD: 15931, DifferentBooks: 14, Deadline: 45498, ScoreHeuristic: 1846.9849243164062
4891 - NumBooks: 19, SignUp: 121, BxD: 52358, DifferentBooks: 15, Deadline: 45377, ScoreHeuristic: 2629.7401133802337
5664 - NumBooks: 19, SignUp: 121, BxD: 98970, DifferentBooks: 17, Deadline: 45256, ScoreHeuristic: 1702.0739020558706
9070 - NumBooks: 20, SignUp: 127, BxD: 43187, DifferentBooks: 18, Deadline: 45129, ScoreHeuristic: 1958.9336598673196
3212 - NumBooks: 18, SignUp: 124, BxD: 71692, DifferentBooks: 16, Deadline: 45005, ScoreHeuristic: 1784.3811134235173
5950 - NumBooks: 17, SignUp: 125, BxD: 52611, DifferentBooks: 14, Deadline: 44880, ScoreHeuristic: 2239.939584
3892 - NumBooks: 18, SignUp: 123, BxD: 76650, DifferentBooks: 16, Deadline: 44757, ScoreHeuristic: 2102.558001189768
1940 - NumBooks: 11, SignUp: 92, BxD: 51118, DifferentBooks: 9, Deadline: 44665, ScoreHeuristic: 1608.7074669187145
7218 - NumBooks: 20, SignUp: 144, BxD: 59752, DifferentBooks: 17, Deadline: 44521, ScoreHeuristic: 2463.32990933642
5999 - NumBooks: 14, SignUp: 103, BxD: 820, DifferentBooks: 14, Deadline: 44418, ScoreHeuristic: 1405.1579790743708
6484 - NumBooks: 19, SignUp: 133, BxD: 69549, DifferentBooks: 18, Deadline: 44285, ScoreHeuristic: 1736.9466335010459
3507 - NumBooks: 10, SignUp: 82, BxD: 94736, DifferentBooks: 9, Deadline: 44203, ScoreHeuristic: 1295.1220999405116
2798 - NumBooks: 19, SignUp: 122, BxD: 93871, DifferentBooks: 15, Deadline: 44081, ScoreHeuristic: 2943.507188927708
3243 - NumBooks: 16, SignUp: 106, BxD: 55319, DifferentBooks: 12, Deadline: 43975, ScoreHeuristic: 2147.3606265574936
486 - NumBooks: 20, SignUp: 128, BxD: 54925, DifferentBooks: 18, Deadline: 43847, ScoreHeuristic: 1959.445556640625
2520 - NumBooks: 14, SignUp: 87, BxD: 50121, DifferentBooks: 12, Deadline: 43760, ScoreHeuristic: 2091.7480512617253
8137 - NumBooks: 14, SignUp: 86, BxD: 69962, DifferentBooks: 12, Deadline: 43674, ScoreHeuristic: 2175.2462141698215
3080 - NumBooks: 15, SignUp: 139, BxD: 27431, DifferentBooks: 15, Deadline: 43535, ScoreHeuristic: 1594.8243362144817
9836 - NumBooks: 20, SignUp: 139, BxD: 52993, DifferentBooks: 17, Deadline: 43396, ScoreHeuristic: 2544.077480461674
4830 - NumBooks: 18, SignUp: 142, BxD: 80246, DifferentBooks: 18, Deadline: 43254, ScoreHeuristic: 1610.156913310851
4819 - NumBooks: 11, SignUp: 78, BxD: 98297, DifferentBooks: 9, Deadline: 43176, ScoreHeuristic: 1604.1051939513477
6250 - NumBooks: 11, SignUp: 69, BxD: 34833, DifferentBooks: 8, Deadline: 43107, ScoreHeuristic: 1749.421550094518
34 - NumBooks: 15, SignUp: 80, BxD: 24312, DifferentBooks: 15, Deadline: 43027, ScoreHeuristic: 1199.75640625
7534 - NumBooks: 17, SignUp: 126, BxD: 66850, DifferentBooks: 14, Deadline: 42901, ScoreHeuristic: 1782.716049382716
1752 - NumBooks: 20, SignUp: 112, BxD: 6317, DifferentBooks: 17, Deadline: 42789, ScoreHeuristic: 1984.2252072704082
4742 - NumBooks: 18, SignUp: 128, BxD: 57772, DifferentBooks: 17, Deadline: 42661, ScoreHeuristic: 1760.064697265625
6239 - NumBooks: 18, SignUp: 108, BxD: 14217, DifferentBooks: 15, Deadline: 42553, ScoreHeuristic: 1937.6299725651577
9013 - NumBooks: 20, SignUp: 126, BxD: 10067, DifferentBooks: 17, Deadline: 42427, ScoreHeuristic: 1892.25
1048 - NumBooks: 17, SignUp: 109, BxD: 73901, DifferentBooks: 14, Deadline: 42318, ScoreHeuristic: 2312.815756249474
4434 - NumBooks: 12, SignUp: 102, BxD: 51457, DifferentBooks: 10, Deadline: 42216, ScoreHeuristic: 1674.5747789311804
3164 - NumBooks: 12, SignUp: 72, BxD: 29098, DifferentBooks: 7, Deadline: 42144, ScoreHeuristic: 2513.9081790123455
672 - NumBooks: 10, SignUp: 71, BxD: 42795, DifferentBooks: 8, Deadline: 42073, ScoreHeuristic: 1524.2975600079349
2079 - NumBooks: 20, SignUp: 125, BxD: 81141, DifferentBooks: 15, Deadline: 41948, ScoreHeuristic: 2676.613696
7071 - NumBooks: 11, SignUp: 98, BxD: 93392, DifferentBooks: 11, Deadline: 41850, ScoreHeuristic: 1296.0
3334 - NumBooks: 19, SignUp: 143, BxD: 89883, DifferentBooks: 18, Deadline: 41707, ScoreHeuristic: 1803.5761650936477
2837 - NumBooks: 13, SignUp: 88, BxD: 82389, DifferentBooks: 9, Deadline: 41619, ScoreHeuristic: 2644.0631456611573
6733 - NumBooks: 13, SignUp: 84, BxD: 96756, DifferentBooks: 10, Deadline: 41535, ScoreHeuristic: 1984.4903628117913
1826 - NumBooks: 18, SignUp: 136, BxD: 39185, DifferentBooks: 16, Deadline: 41399, ScoreHeuristic: 1785.0625
6492 - NumBooks: 10, SignUp: 74, BxD: 94851, DifferentBooks: 8, Deadline: 41325, ScoreHeuristic: 1750.4046749452154
7039 - NumBooks: 19, SignUp: 128, BxD: 60334, DifferentBooks: 17, Deadline: 41197, ScoreHeuristic: 1800.94140625
3290 - NumBooks: 18, SignUp: 111, BxD: 4806, DifferentBooks: 15, Deadline: 41086, ScoreHeuristic: 2017.709276844412
8198 - NumBooks: 16, SignUp: 91, BxD: 21738, DifferentBooks: 13, Deadline: 40995, ScoreHeuristic: 2137.284023668639
4009 - NumBooks: 17, SignUp: 107, BxD: 93514, DifferentBooks: 15, Deadline: 40888, ScoreHeuristic: 1750.6794479867237
4083 - NumBooks: 12, SignUp: 70, BxD: 76051, DifferentBooks: 8, Deadline: 40818, ScoreHeuristic: 3193.8644897959184
4241 - NumBooks: 19, SignUp: 162, BxD: 42002, DifferentBooks: 18, Deadline: 40656, ScoreHeuristic: 1788.9766803840878
1415 - NumBooks: 12, SignUp: 90, BxD: 1865, DifferentBooks: 9, Deadline: 40566, ScoreHeuristic: 1753.7482716049383
2268 - NumBooks: 18, SignUp: 102, BxD: 28679, DifferentBooks: 13, Deadline: 40464, ScoreHeuristic: 2377.9965397923875
2331 - NumBooks: 12, SignUp: 113, BxD: 86659, DifferentBooks: 10, Deadline: 40351, ScoreHeuristic: 1674.4753700368078
5835 - NumBooks: 10, SignUp: 83, BxD: 1062, DifferentBooks: 7, Deadline: 40268, ScoreHeuristic: 2292.448250834664
2824 - NumBooks: 13, SignUp: 108, BxD: 19821, DifferentBooks: 11, Deadline: 40160, ScoreHeuristic: 1990.9774519890261
6237 - NumBooks: 15, SignUp: 101, BxD: 91998, DifferentBooks: 13, Deadline: 40059, ScoreHeuristic: 2185.7939417704147
339 - NumBooks: 18, SignUp: 102, BxD: 97514, DifferentBooks: 14, Deadline: 39957, ScoreHeuristic: 1701.9669357939254
8569 - NumBooks: 13, SignUp: 90, BxD: 49359, DifferentBooks: 12, Deadline: 39867, ScoreHeuristic: 1277.6653086419753
5159 - NumBooks: 17, SignUp: 125, BxD: 32440, DifferentBooks: 13, Deadline: 39742, ScoreHeuristic: 2091.781696
3684 - NumBooks: 13, SignUp: 104, BxD: 15567, DifferentBooks: 11, Deadline: 39638, ScoreHeuristic: 1888.0696190828403
9432 - NumBooks: 20, SignUp: 124, BxD: 79890, DifferentBooks: 17, Deadline: 39514, ScoreHeuristic: 1866.3793574401666
2892 - NumBooks: 19, SignUp: 156, BxD: 63009, DifferentBooks: 18, Deadline: 39358, ScoreHeuristic: 1699.9763313609467
4351 - NumBooks: 17, SignUp: 127, BxD: 11178, DifferentBooks: 15, Deadline: 39231, ScoreHeuristic: 1524.6872713745427
4148 - NumBooks: 14, SignUp: 101, BxD: 57669, DifferentBooks: 14, Deadline: 39130, ScoreHeuristic: 1216.006666013136
5585 - NumBooks: 18, SignUp: 108, BxD: 33580, DifferentBooks: 16, Deadline: 39022, ScoreHeuristic: 1579.326474622771
5450 - NumBooks: 20, SignUp: 155, BxD: 43310, DifferentBooks: 17, Deadline: 38867, ScoreHeuristic: 1655.7023517169614
3369 - NumBooks: 11, SignUp: 71, BxD: 63952, DifferentBooks: 7, Deadline: 38796, ScoreHeuristic: 1798.4766911327117
4055 - NumBooks: 10, SignUp: 74, BxD: 83517, DifferentBooks: 8, Deadline: 38722, ScoreHeuristic: 1441.9466764061358
6153 - NumBooks: 18, SignUp: 138, BxD: 79542, DifferentBooks: 17, Deadline: 38584, ScoreHeuristic: 1731.8866309598823
3254 - NumBooks: 18, SignUp: 125, BxD: 17139, DifferentBooks: 15, Deadline: 38459, ScoreHeuristic: 1948.692736
3463 - NumBooks: 13, SignUp: 73, BxD: 46873, DifferentBooks: 11, Deadline: 38386, ScoreHeuristic: 1473.2978044661288
2687 - NumBooks: 12, SignUp: 97, BxD: 42429, DifferentBooks: 10, Deadline: 38289, ScoreHeuristic: 1670.0282708045488
2244 - NumBooks: 11, SignUp: 51, BxD: 33711, DifferentBooks: 8, Deadline: 38238, ScoreHeuristic: 2759.3391003460206
9517 - NumBooks: 15, SignUp: 125, BxD: 50325, DifferentBooks: 12, Deadline: 38113, ScoreHeuristic: 1703.377984
9429 - NumBooks: 15, SignUp: 105, BxD: 49945, DifferentBooks: 14, Deadline: 38008, ScoreHeuristic: 1538.1336961451248
3915 - NumBooks: 14, SignUp: 103, BxD: 27200, DifferentBooks: 12, Deadline: 37905, ScoreHeuristic: 1489.3604486756528
5956 - NumBooks: 18, SignUp: 135, BxD: 57215, DifferentBooks: 16, Deadline: 37770, ScoreHeuristic: 1946.4436762688615
8572 - NumBooks: 19, SignUp: 114, BxD: 24084, DifferentBooks: 14, Deadline: 37656, ScoreHeuristic: 2658.5783317943983
2293 - NumBooks: 14, SignUp: 118, BxD: 59300, DifferentBooks: 13, Deadline: 37538, ScoreHeuristic: 1516.376400459638
3767 - NumBooks: 12, SignUp: 75, BxD: 32930, DifferentBooks: 10, Deadline: 37463, ScoreHeuristic: 2157.9121777777777
6612 - NumBooks: 17, SignUp: 100, BxD: 2307, DifferentBooks: 16, Deadline: 37363, ScoreHeuristic: 1144.4689
4933 - NumBooks: 20, SignUp: 137, BxD: 8238, DifferentBooks: 19, Deadline: 37226, ScoreHeuristic: 1580.2075763226596
706 - NumBooks: 17, SignUp: 149, BxD: 58747, DifferentBooks: 14, Deadline: 37077, ScoreHeuristic: 2037.7044277284806
360 - NumBooks: 10, SignUp: 93, BxD: 95054, DifferentBooks: 9, Deadline: 36984, ScoreHeuristic: 1272.8782518210198
