1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 0 ScoreHeuristic: 529984.0
3612 - NumBooks: 10, SignUp: 19, BxD: 88476, DifferentBooks: 0 ScoreHeuristic: 19247.91135734072
4386 - NumBooks: 20, SignUp: 39, BxD: 97583, DifferentBooks: 0 ScoreHeuristic: 19065.236686390534
5857 - NumBooks: 16, SignUp: 40, BxD: 95848, DifferentBooks: 0 ScoreHeuristic: 19050.900625
414 - NumBooks: 20, SignUp: 39, BxD: 77710, DifferentBooks: 0 ScoreHeuristic: 18966.233399079552
141 - NumBooks: 10, SignUp: 27, BxD: 66427, DifferentBooks: 0 ScoreHeuristic: 18911.342935528122
5360 - NumBooks: 19, SignUp: 40, BxD: 30844, DifferentBooks: 0 ScoreHeuristic: 18796.41
1109 - NumBooks: 10, SignUp: 21, BxD: 43419, DifferentBooks: 0 ScoreHeuristic: 18664.7641723356
8260 - NumBooks: 13, SignUp: 24, BxD: 10380, DifferentBooks: 0 ScoreHeuristic: 18632.25
81 - NumBooks: 12, SignUp: 22, BxD: 77346, DifferentBooks: 0 ScoreHeuristic: 18607.44008264463
667 - NumBooks: 15, SignUp: 36, BxD: 82343, DifferentBooks: 0 ScoreHeuristic: 18579.20447530864
5390 - NumBooks: 20, SignUp: 42, BxD: 98208, DifferentBooks: 0 ScoreHeuristic: 18450.694444444445
3525 - NumBooks: 19, SignUp: 53, BxD: 65946, DifferentBooks: 0 ScoreHeuristic: 18408.857600569598
2977 - NumBooks: 13, SignUp: 28, BxD: 53470, DifferentBooks: 0 ScoreHeuristic: 18080.644132653062
5635 - NumBooks: 19, SignUp: 46, BxD: 71984, DifferentBooks: 0 ScoreHeuristic: 17857.093100189035
5555 - NumBooks: 16, SignUp: 44, BxD: 99579, DifferentBooks: 0 ScoreHeuristic: 17622.5625
4330 - NumBooks: 11, SignUp: 17, BxD: 53194, DifferentBooks: 0 ScoreHeuristic: 17595.24221453287
3277 - NumBooks: 18, SignUp: 43, BxD: 47095, DifferentBooks: 0 ScoreHeuristic: 17565.495402920496
2904 - NumBooks: 10, SignUp: 31, BxD: 87055, DifferentBooks: 0 ScoreHeuristic: 17517.803329864724
2786 - NumBooks: 14, SignUp: 24, BxD: 99517, DifferentBooks: 0 ScoreHeuristic: 17052.006944444445
1432 - NumBooks: 16, SignUp: 45, BxD: 33139, DifferentBooks: 0 ScoreHeuristic: 16917.33777777778
3148 - NumBooks: 15, SignUp: 27, BxD: 41051, DifferentBooks: 0 ScoreHeuristic: 16813.444444444445
2339 - NumBooks: 18, SignUp: 43, BxD: 22475, DifferentBooks: 0 ScoreHeuristic: 16803.394267171443
6588 - NumBooks: 20, SignUp: 53, BxD: 35060, DifferentBooks: 0 ScoreHeuristic: 16777.58098967604
3944 - NumBooks: 11, SignUp: 23, BxD: 76692, DifferentBooks: 0 ScoreHeuristic: 16719.61436672968
820 - NumBooks: 19, SignUp: 45, BxD: 92779, DifferentBooks: 0 ScoreHeuristic: 16715.61679012346
3991 - NumBooks: 19, SignUp: 41, BxD: 69163, DifferentBooks: 0 ScoreHeuristic: 16659.883402736465
2017 - NumBooks: 17, SignUp: 39, BxD: 96586, DifferentBooks: 0 ScoreHeuristic: 16654.233399079552
7179 - NumBooks: 18, SignUp: 35, BxD: 87195, DifferentBooks: 0 ScoreHeuristic: 16596.80081632653
7582 - NumBooks: 20, SignUp: 44, BxD: 31066, DifferentBooks: 0 ScoreHeuristic: 16553.161673553717
6025 - NumBooks: 18, SignUp: 46, BxD: 30966, DifferentBooks: 0 ScoreHeuristic: 16489.909735349716
5532 - NumBooks: 16, SignUp: 42, BxD: 21606, DifferentBooks: 0 ScoreHeuristic: 16420.591836734693
2252 - NumBooks: 20, SignUp: 49, BxD: 24258, DifferentBooks: 0 ScoreHeuristic: 16357.887963348605
3720 - NumBooks: 17, SignUp: 38, BxD: 14802, DifferentBooks: 0 ScoreHeuristic: 16336.876038781164
4535 - NumBooks: 18, SignUp: 48, BxD: 50639, DifferentBooks: 0 ScoreHeuristic: 16266.876736111111
6054 - NumBooks: 10, SignUp: 32, BxD: 62135, DifferentBooks: 0 ScoreHeuristic: 16129.0
3981 - NumBooks: 14, SignUp: 33, BxD: 83966, DifferentBooks: 0 ScoreHeuristic: 16113.609733700643
3730 - NumBooks: 10, SignUp: 23, BxD: 26101, DifferentBooks: 0 ScoreHeuristic: 16062.80718336484
61 - NumBooks: 16, SignUp: 50, BxD: 30125, DifferentBooks: 0 ScoreHeuristic: 16022.4964
5789 - NumBooks: 17, SignUp: 42, BxD: 50348, DifferentBooks: 0 ScoreHeuristic: 15942.068594104308
2457 - NumBooks: 11, SignUp: 30, BxD: 32269, DifferentBooks: 0 ScoreHeuristic: 15859.204444444444
7293 - NumBooks: 15, SignUp: 45, BxD: 16307, DifferentBooks: 0 ScoreHeuristic: 15842.417777777779
2943 - NumBooks: 20, SignUp: 53, BxD: 31105, DifferentBooks: 0 ScoreHeuristic: 15828.48843004628
5065 - NumBooks: 19, SignUp: 62, BxD: 68809, DifferentBooks: 0 ScoreHeuristic: 15790.7598855359
4284 - NumBooks: 18, SignUp: 39, BxD: 20861, DifferentBooks: 0 ScoreHeuristic: 15772.783694937541
3202 - NumBooks: 13, SignUp: 28, BxD: 28351, DifferentBooks: 0 ScoreHeuristic: 15741.286989795919
6229 - NumBooks: 10, SignUp: 23, BxD: 55700, DifferentBooks: 0 ScoreHeuristic: 15668.508506616257
3483 - NumBooks: 19, SignUp: 40, BxD: 94829, DifferentBooks: 0 ScoreHeuristic: 15650.01
1642 - NumBooks: 12, SignUp: 26, BxD: 80011, DifferentBooks: 0 ScoreHeuristic: 15615.386094674555
5345 - NumBooks: 19, SignUp: 44, BxD: 90934, DifferentBooks: 0 ScoreHeuristic: 15596.60382231405
9486 - NumBooks: 17, SignUp: 24, BxD: 59161, DifferentBooks: 0 ScoreHeuristic: 15572.960069444445
8648 - NumBooks: 18, SignUp: 38, BxD: 50461, DifferentBooks: 0 ScoreHeuristic: 15415.182825484764
3967 - NumBooks: 15, SignUp: 34, BxD: 75323, DifferentBooks: 0 ScoreHeuristic: 15136.23615916955
4709 - NumBooks: 15, SignUp: 34, BxD: 79371, DifferentBooks: 0 ScoreHeuristic: 15107.301903114187
2504 - NumBooks: 16, SignUp: 33, BxD: 16329, DifferentBooks: 0 ScoreHeuristic: 15091.750229568412
7937 - NumBooks: 20, SignUp: 40, BxD: 32351, DifferentBooks: 0 ScoreHeuristic: 15085.980625
6698 - NumBooks: 20, SignUp: 44, BxD: 33089, DifferentBooks: 0 ScoreHeuristic: 15022.959194214876
7555 - NumBooks: 11, SignUp: 27, BxD: 14390, DifferentBooks: 0 ScoreHeuristic: 14938.271604938273
2075 - NumBooks: 19, SignUp: 40, BxD: 53085, DifferentBooks: 0 ScoreHeuristic: 14914.515625
9061 - NumBooks: 10, SignUp: 30, BxD: 20599, DifferentBooks: 0 ScoreHeuristic: 14908.41
6915 - NumBooks: 11, SignUp: 37, BxD: 4144, DifferentBooks: 0 ScoreHeuristic: 14897.192111029948
3794 - NumBooks: 11, SignUp: 24, BxD: 71366, DifferentBooks: 0 ScoreHeuristic: 14802.777777777777
9423 - NumBooks: 13, SignUp: 36, BxD: 86153, DifferentBooks: 0 ScoreHeuristic: 14735.262345679012
4847 - NumBooks: 14, SignUp: 36, BxD: 71158, DifferentBooks: 0 ScoreHeuristic: 14614.123456790123
1617 - NumBooks: 15, SignUp: 36, BxD: 89041, DifferentBooks: 0 ScoreHeuristic: 14500.173611111111
2510 - NumBooks: 13, SignUp: 34, BxD: 16189, DifferentBooks: 0 ScoreHeuristic: 14463.599480968858
8056 - NumBooks: 13, SignUp: 35, BxD: 50445, DifferentBooks: 0 ScoreHeuristic: 14304.16
5810 - NumBooks: 13, SignUp: 26, BxD: 45811, DifferentBooks: 0 ScoreHeuristic: 14197.639053254437
9647 - NumBooks: 19, SignUp: 60, BxD: 49077, DifferentBooks: 0 ScoreHeuristic: 14149.1025
6235 - NumBooks: 20, SignUp: 50, BxD: 98866, DifferentBooks: 0 ScoreHeuristic: 14122.9456
3025 - NumBooks: 16, SignUp: 41, BxD: 81468, DifferentBooks: 0 ScoreHeuristic: 14027.80249851279
4556 - NumBooks: 18, SignUp: 46, BxD: 21030, DifferentBooks: 0 ScoreHeuristic: 13903.485822306238
1659 - NumBooks: 14, SignUp: 24, BxD: 94958, DifferentBooks: 0 ScoreHeuristic: 13894.515625
2548 - NumBooks: 19, SignUp: 49, BxD: 76199, DifferentBooks: 0 ScoreHeuristic: 13856.65306122449
4893 - NumBooks: 12, SignUp: 40, BxD: 77508, DifferentBooks: 0 ScoreHeuristic: 13823.880625
7438 - NumBooks: 20, SignUp: 52, BxD: 51968, DifferentBooks: 0 ScoreHeuristic: 13819.81102071006
7344 - NumBooks: 17, SignUp: 41, BxD: 87696, DifferentBooks: 0 ScoreHeuristic: 13814.848899464605
8518 - NumBooks: 12, SignUp: 33, BxD: 18625, DifferentBooks: 0 ScoreHeuristic: 13760.000918273645
2590 - NumBooks: 20, SignUp: 57, BxD: 58298, DifferentBooks: 0 ScoreHeuristic: 13602.925207756232
4563 - NumBooks: 15, SignUp: 37, BxD: 72137, DifferentBooks: 0 ScoreHeuristic: 13525.061358655954
3246 - NumBooks: 18, SignUp: 38, BxD: 36996, DifferentBooks: 0 ScoreHeuristic: 13443.792243767313
1307 - NumBooks: 18, SignUp: 49, BxD: 4614, DifferentBooks: 0 ScoreHeuristic: 13441.799666805498
8178 - NumBooks: 10, SignUp: 35, BxD: 94446, DifferentBooks: 0 ScoreHeuristic: 13422.877551020409
8677 - NumBooks: 19, SignUp: 48, BxD: 52292, DifferentBooks: 0 ScoreHeuristic: 13345.062934027777
3876 - NumBooks: 17, SignUp: 42, BxD: 43290, DifferentBooks: 0 ScoreHeuristic: 13340.25
8628 - NumBooks: 15, SignUp: 43, BxD: 80190, DifferentBooks: 0 ScoreHeuristic: 13112.912925905895
7494 - NumBooks: 12, SignUp: 28, BxD: 64555, DifferentBooks: 0 ScoreHeuristic: 12898.469387755102
6386 - NumBooks: 10, SignUp: 26, BxD: 9472, DifferentBooks: 0 ScoreHeuristic: 12812.49852071006
8792 - NumBooks: 12, SignUp: 37, BxD: 42002, DifferentBooks: 0 ScoreHeuristic: 12787.330898466034
7995 - NumBooks: 17, SignUp: 50, BxD: 1728, DifferentBooks: 0 ScoreHeuristic: 12705.7984
4704 - NumBooks: 11, SignUp: 36, BxD: 69241, DifferentBooks: 0 ScoreHeuristic: 12675.006944444445
2994 - NumBooks: 17, SignUp: 28, BxD: 79138, DifferentBooks: 0 ScoreHeuristic: 12648.21556122449
3726 - NumBooks: 14, SignUp: 46, BxD: 64612, DifferentBooks: 0 ScoreHeuristic: 12485.633270321361
9460 - NumBooks: 13, SignUp: 29, BxD: 12548, DifferentBooks: 0 ScoreHeuristic: 12451.481569560048
7914 - NumBooks: 14, SignUp: 41, BxD: 42361, DifferentBooks: 0 ScoreHeuristic: 12429.530636525877
8931 - NumBooks: 20, SignUp: 58, BxD: 19402, DifferentBooks: 0 ScoreHeuristic: 12401.510404280618
2137 - NumBooks: 20, SignUp: 51, BxD: 58004, DifferentBooks: 0 ScoreHeuristic: 12360.207612456747
5604 - NumBooks: 20, SignUp: 56, BxD: 16643, DifferentBooks: 0 ScoreHeuristic: 12344.797193877552
2819 - NumBooks: 16, SignUp: 49, BxD: 83753, DifferentBooks: 0 ScoreHeuristic: 12343.663473552686
1973 - NumBooks: 18, SignUp: 47, BxD: 29661, DifferentBooks: 0 ScoreHeuristic: 12287.958352195563
5510 - NumBooks: 14, SignUp: 33, BxD: 63798, DifferentBooks: 0 ScoreHeuristic: 12226.998163452708
3868 - NumBooks: 16, SignUp: 50, BxD: 52538, DifferentBooks: 0 ScoreHeuristic: 11902.81
4506 - NumBooks: 14, SignUp: 40, BxD: 49288, DifferentBooks: 0 ScoreHeuristic: 11891.9025
180 - NumBooks: 20, SignUp: 55, BxD: 59460, DifferentBooks: 0 ScoreHeuristic: 11877.036694214876
6006 - NumBooks: 14, SignUp: 36, BxD: 86603, DifferentBooks: 0 ScoreHeuristic: 11862.840277777777
6916 - NumBooks: 12, SignUp: 40, BxD: 47428, DifferentBooks: 0 ScoreHeuristic: 11788.530625
7833 - NumBooks: 20, SignUp: 65, BxD: 83047, DifferentBooks: 0 ScoreHeuristic: 11787.277869822485
4278 - NumBooks: 16, SignUp: 46, BxD: 24114, DifferentBooks: 0 ScoreHeuristic: 11570.275992438563
2250 - NumBooks: 15, SignUp: 47, BxD: 16838, DifferentBooks: 0 ScoreHeuristic: 11544.816659121774
2651 - NumBooks: 17, SignUp: 56, BxD: 5329, DifferentBooks: 0 ScoreHeuristic: 11533.225765306122
9564 - NumBooks: 17, SignUp: 47, BxD: 19627, DifferentBooks: 0 ScoreHeuristic: 11462.663648709824
9751 - NumBooks: 19, SignUp: 55, BxD: 51940, DifferentBooks: 0 ScoreHeuristic: 11421.779834710744
6977 - NumBooks: 17, SignUp: 68, BxD: 63382, DifferentBooks: 0 ScoreHeuristic: 11136.456747404844
3742 - NumBooks: 19, SignUp: 50, BxD: 80901, DifferentBooks: 0 ScoreHeuristic: 11033.4016
6416 - NumBooks: 19, SignUp: 61, BxD: 77687, DifferentBooks: 0 ScoreHeuristic: 11014.67454985219
4645 - NumBooks: 12, SignUp: 31, BxD: 27781, DifferentBooks: 0 ScoreHeuristic: 10950.609781477628
4631 - NumBooks: 19, SignUp: 51, BxD: 12884, DifferentBooks: 0 ScoreHeuristic: 10877.262975778547
7645 - NumBooks: 15, SignUp: 46, BxD: 45792, DifferentBooks: 0 ScoreHeuristic: 10870.328922495273
6779 - NumBooks: 18, SignUp: 54, BxD: 1368, DifferentBooks: 0 ScoreHeuristic: 10842.97976680384
458 - NumBooks: 17, SignUp: 50, BxD: 9502, DifferentBooks: 0 ScoreHeuristic: 10795.21
1397 - NumBooks: 19, SignUp: 51, BxD: 14642, DifferentBooks: 0 ScoreHeuristic: 10779.325259515572
3342 - NumBooks: 11, SignUp: 38, BxD: 43674, DifferentBooks: 0 ScoreHeuristic: 10685.030470914127
4618 - NumBooks: 17, SignUp: 42, BxD: 12810, DifferentBooks: 0 ScoreHeuristic: 10677.777777777777
6215 - NumBooks: 18, SignUp: 58, BxD: 71545, DifferentBooks: 0 ScoreHeuristic: 10676.590071343639
9847 - NumBooks: 20, SignUp: 67, BxD: 95992, DifferentBooks: 0 ScoreHeuristic: 10609.0
794 - NumBooks: 10, SignUp: 21, BxD: 89643, DifferentBooks: 0 ScoreHeuristic: 10589.390022675738
8390 - NumBooks: 20, SignUp: 63, BxD: 21919, DifferentBooks: 0 ScoreHeuristic: 10586.123456790123
9291 - NumBooks: 20, SignUp: 56, BxD: 61328, DifferentBooks: 0 ScoreHeuristic: 10579.591836734693
4614 - NumBooks: 13, SignUp: 35, BxD: 20068, DifferentBooks: 0 ScoreHeuristic: 10556.09469387755
5097 - NumBooks: 15, SignUp: 38, BxD: 33280, DifferentBooks: 0 ScoreHeuristic: 10549.452216066482
9833 - NumBooks: 11, SignUp: 34, BxD: 32054, DifferentBooks: 0 ScoreHeuristic: 10482.146193771627
4979 - NumBooks: 15, SignUp: 36, BxD: 86584, DifferentBooks: 0 ScoreHeuristic: 10477.797067901234
6885 - NumBooks: 16, SignUp: 52, BxD: 88094, DifferentBooks: 0 ScoreHeuristic: 10474.735207100592
156 - NumBooks: 11, SignUp: 34, BxD: 51943, DifferentBooks: 0 ScoreHeuristic: 10470.104671280276
2138 - NumBooks: 13, SignUp: 43, BxD: 89517, DifferentBooks: 0 ScoreHeuristic: 10451.49594375338
5551 - NumBooks: 20, SignUp: 63, BxD: 10108, DifferentBooks: 0 ScoreHeuristic: 10436.406147644242
6185 - NumBooks: 19, SignUp: 69, BxD: 87785, DifferentBooks: 0 ScoreHeuristic: 10409.913883637892
9489 - NumBooks: 14, SignUp: 37, BxD: 34435, DifferentBooks: 0 ScoreHeuristic: 10398.487216946676
7259 - NumBooks: 16, SignUp: 57, BxD: 1648, DifferentBooks: 0 ScoreHeuristic: 10393.26592797784
6079 - NumBooks: 17, SignUp: 63, BxD: 18963, DifferentBooks: 0 ScoreHeuristic: 10358.716049382716
2440 - NumBooks: 12, SignUp: 46, BxD: 96854, DifferentBooks: 0 ScoreHeuristic: 10324.327032136105
693 - NumBooks: 16, SignUp: 39, BxD: 7420, DifferentBooks: 0 ScoreHeuristic: 10304.852728468113
7096 - NumBooks: 13, SignUp: 45, BxD: 54477, DifferentBooks: 0 ScoreHeuristic: 10232.446419753087
8314 - NumBooks: 12, SignUp: 34, BxD: 47284, DifferentBooks: 0 ScoreHeuristic: 10171.315743944637
2276 - NumBooks: 15, SignUp: 51, BxD: 99144, DifferentBooks: 0 ScoreHeuristic: 10094.33910034602
3707 - NumBooks: 17, SignUp: 48, BxD: 39032, DifferentBooks: 0 ScoreHeuristic: 10062.59765625
9540 - NumBooks: 10, SignUp: 37, BxD: 24283, DifferentBooks: 0 ScoreHeuristic: 10005.406135865594
4457 - NumBooks: 15, SignUp: 60, BxD: 55040, DifferentBooks: 0 ScoreHeuristic: 9966.694444444445
7243 - NumBooks: 17, SignUp: 51, BxD: 89928, DifferentBooks: 0 ScoreHeuristic: 9925.628988850442
4395 - NumBooks: 20, SignUp: 59, BxD: 93706, DifferentBooks: 0 ScoreHeuristic: 9898.563631140476
9095 - NumBooks: 14, SignUp: 47, BxD: 63162, DifferentBooks: 0 ScoreHeuristic: 9893.899954730647
9239 - NumBooks: 18, SignUp: 57, BxD: 25755, DifferentBooks: 0 ScoreHeuristic: 9884.545706371191
5397 - NumBooks: 17, SignUp: 50, BxD: 7663, DifferentBooks: 0 ScoreHeuristic: 9836.6724
2848 - NumBooks: 14, SignUp: 35, BxD: 10329, DifferentBooks: 0 ScoreHeuristic: 9784.035918367346
1154 - NumBooks: 20, SignUp: 54, BxD: 46931, DifferentBooks: 0 ScoreHeuristic: 9738.765775034293
4319 - NumBooks: 12, SignUp: 41, BxD: 92787, DifferentBooks: 0 ScoreHeuristic: 9738.32004759072
4803 - NumBooks: 15, SignUp: 44, BxD: 44008, DifferentBooks: 0 ScoreHeuristic: 9697.773243801654
7737 - NumBooks: 17, SignUp: 53, BxD: 30107, DifferentBooks: 0 ScoreHeuristic: 9674.392666429334
88 - NumBooks: 20, SignUp: 57, BxD: 24451, DifferentBooks: 0 ScoreHeuristic: 9669.444444444445
3318 - NumBooks: 13, SignUp: 52, BxD: 2377, DifferentBooks: 0 ScoreHeuristic: 9641.729289940828
3764 - NumBooks: 20, SignUp: 68, BxD: 16962, DifferentBooks: 0 ScoreHeuristic: 9604.0
9108 - NumBooks: 14, SignUp: 43, BxD: 7835, DifferentBooks: 0 ScoreHeuristic: 9544.835586803678
7124 - NumBooks: 17, SignUp: 56, BxD: 50024, DifferentBooks: 0 ScoreHeuristic: 9520.183673469388
4892 - NumBooks: 14, SignUp: 36, BxD: 42107, DifferentBooks: 0 ScoreHeuristic: 9484.595679012345
1478 - NumBooks: 20, SignUp: 82, BxD: 27095, DifferentBooks: 0 ScoreHeuristic: 9480.109458655563
5589 - NumBooks: 14, SignUp: 58, BxD: 10576, DifferentBooks: 0 ScoreHeuristic: 9449.180737217597
4252 - NumBooks: 19, SignUp: 59, BxD: 21040, DifferentBooks: 0 ScoreHeuristic: 9441.910083309394
1679 - NumBooks: 15, SignUp: 53, BxD: 23334, DifferentBooks: 0 ScoreHeuristic: 9434.640085439658
8095 - NumBooks: 18, SignUp: 60, BxD: 83027, DifferentBooks: 0 ScoreHeuristic: 9412.23361111111
4813 - NumBooks: 20, SignUp: 61, BxD: 51414, DifferentBooks: 0 ScoreHeuristic: 9367.701155603332
526 - NumBooks: 14, SignUp: 32, BxD: 12592, DifferentBooks: 0 ScoreHeuristic: 9348.47265625
1331 - NumBooks: 17, SignUp: 62, BxD: 3944, DifferentBooks: 0 ScoreHeuristic: 9262.510145681581
3597 - NumBooks: 20, SignUp: 82, BxD: 54677, DifferentBooks: 0 ScoreHeuristic: 9220.683521713267
2567 - NumBooks: 15, SignUp: 54, BxD: 39646, DifferentBooks: 0 ScoreHeuristic: 9219.555898491084
6900 - NumBooks: 15, SignUp: 50, BxD: 70911, DifferentBooks: 0 ScoreHeuristic: 9216.0
2830 - NumBooks: 20, SignUp: 76, BxD: 77505, DifferentBooks: 0 ScoreHeuristic: 9203.372749307478
6603 - NumBooks: 16, SignUp: 44, BxD: 35593, DifferentBooks: 0 ScoreHeuristic: 9176.769111570247
2497 - NumBooks: 15, SignUp: 55, BxD: 68799, DifferentBooks: 0 ScoreHeuristic: 9142.836694214877
733 - NumBooks: 19, SignUp: 63, BxD: 56953, DifferentBooks: 0 ScoreHeuristic: 9139.96699420509
6387 - NumBooks: 13, SignUp: 42, BxD: 27591, DifferentBooks: 0 ScoreHeuristic: 9070.2947845805
3837 - NumBooks: 17, SignUp: 62, BxD: 38884, DifferentBooks: 0 ScoreHeuristic: 9018.872008324663
7120 - NumBooks: 13, SignUp: 51, BxD: 79204, DifferentBooks: 0 ScoreHeuristic: 8961.777777777777
2200 - NumBooks: 12, SignUp: 38, BxD: 36597, DifferentBooks: 0 ScoreHeuristic: 8960.117036011081
2998 - NumBooks: 19, SignUp: 57, BxD: 11443, DifferentBooks: 0 ScoreHeuristic: 8935.224376731301
7445 - NumBooks: 10, SignUp: 33, BxD: 50773, DifferentBooks: 0 ScoreHeuristic: 8858.802571166207
6152 - NumBooks: 14, SignUp: 65, BxD: 4010, DifferentBooks: 0 ScoreHeuristic: 8792.668639053254
3550 - NumBooks: 14, SignUp: 45, BxD: 61117, DifferentBooks: 0 ScoreHeuristic: 8777.607901234567
9686 - NumBooks: 18, SignUp: 59, BxD: 6700, DifferentBooks: 0 ScoreHeuristic: 8769.211433496122
7294 - NumBooks: 17, SignUp: 55, BxD: 62874, DifferentBooks: 0 ScoreHeuristic: 8689.629421487603
2608 - NumBooks: 19, SignUp: 54, BxD: 34093, DifferentBooks: 0 ScoreHeuristic: 8645.555898491084
6751 - NumBooks: 14, SignUp: 44, BxD: 76926, DifferentBooks: 0 ScoreHeuristic: 8610.996384297521
3586 - NumBooks: 13, SignUp: 41, BxD: 10763, DifferentBooks: 0 ScoreHeuristic: 8608.218917311124
5966 - NumBooks: 16, SignUp: 55, BxD: 61829, DifferentBooks: 0 ScoreHeuristic: 8594.975537190083
6957 - NumBooks: 15, SignUp: 52, BxD: 4373, DifferentBooks: 0 ScoreHeuristic: 8584.735207100592
205 - NumBooks: 18, SignUp: 61, BxD: 90322, DifferentBooks: 0 ScoreHeuristic: 8582.048105348025
9203 - NumBooks: 12, SignUp: 45, BxD: 49755, DifferentBooks: 0 ScoreHeuristic: 8541.867160493826
4626 - NumBooks: 16, SignUp: 58, BxD: 85613, DifferentBooks: 0 ScoreHeuristic: 8498.932520808561
1985 - NumBooks: 20, SignUp: 68, BxD: 92092, DifferentBooks: 0 ScoreHeuristic: 8485.66089965398
5172 - NumBooks: 20, SignUp: 85, BxD: 21928, DifferentBooks: 0 ScoreHeuristic: 8457.507128027682
165 - NumBooks: 19, SignUp: 75, BxD: 98922, DifferentBooks: 0 ScoreHeuristic: 8439.484444444444
1970 - NumBooks: 11, SignUp: 41, BxD: 479, DifferentBooks: 0 ScoreHeuristic: 8329.901249256394
2595 - NumBooks: 20, SignUp: 84, BxD: 33880, DifferentBooks: 0 ScoreHeuristic: 8307.020408163266
72 - NumBooks: 19, SignUp: 64, BxD: 53127, DifferentBooks: 0 ScoreHeuristic: 8246.91015625
4496 - NumBooks: 12, SignUp: 37, BxD: 14695, DifferentBooks: 0 ScoreHeuristic: 8222.078159240322
8989 - NumBooks: 19, SignUp: 47, BxD: 46505, DifferentBooks: 0 ScoreHeuristic: 8103.830239927569
1777 - NumBooks: 13, SignUp: 32, BxD: 87477, DifferentBooks: 0 ScoreHeuristic: 8021.44140625
5805 - NumBooks: 13, SignUp: 41, BxD: 62085, DifferentBooks: 0 ScoreHeuristic: 7990.615704937537
8839 - NumBooks: 19, SignUp: 79, BxD: 94021, DifferentBooks: 0 ScoreHeuristic: 7968.387117449127
3719 - NumBooks: 16, SignUp: 56, BxD: 63448, DifferentBooks: 0 ScoreHeuristic: 7962.375318877551
6446 - NumBooks: 20, SignUp: 74, BxD: 55749, DifferentBooks: 0 ScoreHeuristic: 7930.624543462382
7493 - NumBooks: 17, SignUp: 52, BxD: 32939, DifferentBooks: 0 ScoreHeuristic: 7927.847633136094
8582 - NumBooks: 14, SignUp: 62, BxD: 57354, DifferentBooks: 0 ScoreHeuristic: 7906.651664932362
2928 - NumBooks: 17, SignUp: 62, BxD: 30160, DifferentBooks: 0 ScoreHeuristic: 7852.246618106139
4194 - NumBooks: 13, SignUp: 35, BxD: 8131, DifferentBooks: 0 ScoreHeuristic: 7849.96
322 - NumBooks: 14, SignUp: 34, BxD: 99268, DifferentBooks: 0 ScoreHeuristic: 7842.665224913495
4037 - NumBooks: 15, SignUp: 51, BxD: 98047, DifferentBooks: 0 ScoreHeuristic: 7830.514801999231
868 - NumBooks: 19, SignUp: 60, BxD: 11726, DifferentBooks: 0 ScoreHeuristic: 7761.61
787 - NumBooks: 16, SignUp: 48, BxD: 49443, DifferentBooks: 0 ScoreHeuristic: 7696.406684027777
5091 - NumBooks: 17, SignUp: 75, BxD: 32971, DifferentBooks: 0 ScoreHeuristic: 7645.7536
8912 - NumBooks: 19, SignUp: 61, BxD: 30744, DifferentBooks: 0 ScoreHeuristic: 7637.613813490997
5184 - NumBooks: 10, SignUp: 40, BxD: 36789, DifferentBooks: 0 ScoreHeuristic: 7590.765625
9160 - NumBooks: 10, SignUp: 44, BxD: 40555, DifferentBooks: 0 ScoreHeuristic: 7521.619834710744
9508 - NumBooks: 18, SignUp: 59, BxD: 73854, DifferentBooks: 0 ScoreHeuristic: 7518.947428899742
8098 - NumBooks: 12, SignUp: 47, BxD: 3300, DifferentBooks: 0 ScoreHeuristic: 7484.090538705296
3907 - NumBooks: 11, SignUp: 33, BxD: 53868, DifferentBooks: 0 ScoreHeuristic: 7453.444444444444
9733 - NumBooks: 16, SignUp: 70, BxD: 52652, DifferentBooks: 0 ScoreHeuristic: 7391.086530612245
2783 - NumBooks: 18, SignUp: 73, BxD: 38782, DifferentBooks: 0 ScoreHeuristic: 7363.050478513793
5117 - NumBooks: 17, SignUp: 65, BxD: 33684, DifferentBooks: 0 ScoreHeuristic: 7361.64
8177 - NumBooks: 19, SignUp: 57, BxD: 12963, DifferentBooks: 0 ScoreHeuristic: 7344.790704832256
5357 - NumBooks: 16, SignUp: 46, BxD: 9031, DifferentBooks: 0 ScoreHeuristic: 7332.571361058601
7801 - NumBooks: 14, SignUp: 53, BxD: 62000, DifferentBooks: 0 ScoreHeuristic: 7318.318262726949
2161 - NumBooks: 13, SignUp: 56, BxD: 92653, DifferentBooks: 0 ScoreHeuristic: 7285.841836734694
3852 - NumBooks: 16, SignUp: 58, BxD: 72979, DifferentBooks: 0 ScoreHeuristic: 7245.5318073721755
