309 - NumBooks: 1, SignUp: 173, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 8.986601623843095E7
338 - NumBooks: 29, SignUp: 156, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 28.679080931359906
650 - NumBooks: 29, SignUp: 178, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 27.850586986808832
641 - NumBooks: 28, SignUp: 164, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 25.014254723362082
79 - NumBooks: 48, SignUp: 287, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 15.918775218284697
980 - NumBooks: 23, SignUp: 164, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 14.32200139949109
912 - NumBooks: 16, SignUp: 123, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 11.167303613318396
378 - NumBooks: 25, SignUp: 216, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 10.458177121195835
239 - NumBooks: 9, SignUp: 61, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 10.362014176587442
900 - NumBooks: 28, SignUp: 247, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 9.359519800425057
851 - NumBooks: 8, SignUp: 90, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 7.641527475972097
521 - NumBooks: 14, SignUp: 153, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 7.291518293090881
139 - NumBooks: 30, SignUp: 299, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 6.714119724017263
96 - NumBooks: 15, SignUp: 209, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 6.5860445971697885
429 - NumBooks: 6, SignUp: 93, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 5.100071154536412
878 - NumBooks: 5, SignUp: 69, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 4.200971771541535
199 - NumBooks: 21, SignUp: 234, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 3.2706953776262626
868 - NumBooks: 25, SignUp: 297, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 3.2080907971843655
461 - NumBooks: 7, SignUp: 145, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 2.042404077759662
421 - NumBooks: 7, SignUp: 222, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1.5779402070184005
409 - NumBooks: 6, SignUp: 138, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1.464484408437957
530 - NumBooks: 6, SignUp: 116, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1.312572870173967
479 - NumBooks: 2, SignUp: 62, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 0.7196524197363915
637 - NumBooks: 6, SignUp: 204, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 0.39161382055358296
575 - NumBooks: 4, SignUp: 291, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 0.20990117811477632
689 - NumBooks: 4, SignUp: 216, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 0.15795810477642197
251 - NumBooks: 4, SignUp: 273, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 0.12362077878968837
END
